,index,id,product_id,customer_id,transaction_date,online_order,order_status
12375,12375,12376,89,1539,2017-10-26,True,Approved
12376,12376,12377,37,2442,2017-09-08,True,Approved
12377,12377,12378,50,1365,2017-01-21,False,Approved
12378,12378,12379,57,3351,2017-04-18,True,Approved
12379,12379,12380,54,1147,2017-01-12,True,Approved
12380,12380,12381,51,198,2017-08-26,False,Approved
12381,12381,12382,9,217,2017-06-17,True,Approved
12382,12382,12383,57,1475,2017-01-06,False,Approved
12383,12383,12384,78,3130,2017-07-07,False,Approved
12384,12384,12385,99,2824,2017-08-30,False,Approved
12385,12385,12386,23,1301,2017-02-16,True,Approved
12386,12386,12387,64,3475,2017-03-17,False,Approved
12387,12387,12388,43,936,2017-11-28,True,Approved
12388,12388,12389,83,3411,2017-11-30,True,Approved
12389,12389,12390,67,1482,2017-08-16,True,Approved
12390,12390,12391,60,2885,2017-04-08,True,Approved
12391,12391,12392,53,76,2017-03-21,False,Approved
12392,12392,12393,61,2935,2017-01-12,False,Approved
12393,12393,12394,0,1696,2017-03-25,True,Approved
12394,12394,12395,29,850,2017-05-30,False,Approved
12395,12395,12396,0,1833,2017-05-10,False,Approved
12396,12396,12397,39,1180,2017-11-01,False,Approved
12397,12397,12398,18,2610,2017-09-09,True,Approved
12398,12398,12399,100,1670,2017-10-31,True,Approved
12399,12399,12400,48,557,2017-02-08,True,Approved
12400,12400,12401,89,2080,2017-02-02,True,Approved
12401,12401,12402,50,642,2017-01-14,True,Approved
12402,12402,12403,4,2007,2017-06-26,,Approved
12403,12403,12404,20,1106,2017-03-14,True,Approved
12404,12404,12405,92,350,2017-05-27,True,Approved
12405,12405,12406,41,1802,2017-06-23,False,Approved
12406,12406,12407,77,1003,2017-06-29,True,Approved
12407,12407,12408,30,3237,2017-01-03,False,Approved
12408,12408,12409,33,115,2017-12-15,False,Approved
12409,12409,12410,55,325,2017-07-08,False,Approved
12410,12410,12411,2,2638,2017-08-10,False,Approved
12411,12411,12412,3,244,2017-01-19,False,Approved
12412,12412,12413,52,634,2017-06-13,False,Approved
12413,12413,12414,3,1095,2017-12-02,False,Approved
12414,12414,12415,19,3447,2017-06-26,True,Approved
12415,12415,12416,49,1613,2017-06-05,True,Approved
12416,12416,12417,85,745,2017-12-19,True,Approved
12417,12417,12418,38,1808,2017-04-06,False,Approved
12418,12418,12419,69,50,2017-04-03,True,Approved
12419,12419,12420,88,1395,2017-02-25,False,Approved
12420,12420,12421,100,2174,2017-03-02,False,Approved
12421,12421,12422,78,2552,2017-01-01,False,Approved
12422,12422,12423,38,2569,2017-07-15,True,Approved
12423,12423,12424,72,752,2017-03-02,True,Approved
12424,12424,12425,25,159,2017-03-05,True,Approved
12425,12425,12426,46,513,2017-04-22,False,Approved
12426,12426,12427,33,2983,2017-01-03,True,Approved
12427,12427,12428,48,1484,2017-02-25,True,Approved
12428,12428,12429,48,519,2017-09-16,True,Approved
12429,12429,12430,7,599,2017-08-26,True,Approved
12430,12430,12431,86,2564,2017-11-13,False,Approved
12431,12431,12432,0,1760,2017-03-16,True,Approved
12432,12432,12433,22,2611,2017-07-30,True,Approved
12433,12433,12434,36,3499,2017-04-25,False,Approved
12434,12434,12435,45,1611,2017-03-21,False,Approved
12435,12435,12436,29,2219,2017-02-22,True,Approved
12436,12436,12437,17,718,2017-09-20,True,Approved
12437,12437,12438,100,1751,2017-04-13,True,Approved
12438,12438,12439,0,842,2017-11-05,True,Approved
12439,12439,12440,97,211,2017-01-17,False,Approved
12440,12440,12441,95,4,2017-04-03,False,Approved
12441,12441,12442,32,116,2017-07-02,True,Approved
12442,12442,12443,4,3253,2017-12-25,False,Approved
12443,12443,12444,57,1182,2017-10-20,True,Approved
12444,12444,12445,14,683,2017-01-21,False,Approved
12445,12445,12446,25,1769,2017-11-24,False,Approved
12446,12446,12447,33,1891,2017-06-27,True,Approved
12447,12447,12448,74,1613,2017-09-19,False,Approved
12448,12448,12449,61,70,2017-12-10,True,Approved
12449,12449,12450,36,1861,2017-01-28,False,Approved
12450,12450,12451,11,2018,2017-04-28,True,Approved
12451,12451,12452,45,805,2017-07-20,True,Approved
12452,12452,12453,12,151,2017-12-30,False,Approved
12453,12453,12454,99,3300,2017-12-15,False,Approved
12454,12454,12455,65,1947,2017-04-22,False,Approved
12455,12455,12456,83,712,2017-09-18,False,Approved
12456,12456,12457,0,1221,2017-02-01,False,Approved
12457,12457,12458,7,1602,2017-05-20,False,Approved
12458,12458,12459,69,1461,2017-03-16,False,Approved
12459,12459,12460,60,3266,2017-08-10,False,Approved
12460,12460,12461,0,2968,2017-02-06,True,Approved
12461,12461,12462,0,870,2017-10-30,False,Approved
12462,12462,12463,36,1987,2017-02-21,False,Approved
12463,12463,12464,72,1467,2017-11-28,True,Approved
12464,12464,12465,23,2165,2017-10-26,False,Approved
12465,12465,12466,96,2444,2017-11-16,False,Approved
12466,12466,12467,36,1475,2017-10-14,,Approved
12467,12467,12468,84,3251,2017-06-26,False,Approved
12468,12468,12469,28,256,2017-10-16,True,Approved
12469,12469,12470,51,2967,2017-02-04,True,Approved
12470,12470,12471,87,2492,2017-11-21,False,Approved
12471,12471,12472,9,2088,2017-04-07,False,Approved
12472,12472,12473,0,2422,2017-06-22,False,Approved
12473,12473,12474,61,2910,2017-05-12,False,Approved
12474,12474,12475,73,3173,2017-11-15,False,Approved
12475,12475,12476,41,171,2017-03-24,True,Approved
12476,12476,12477,61,700,2017-04-27,False,Approved
12477,12477,12478,33,1683,2017-05-24,True,Approved
12478,12478,12479,70,3329,2017-12-12,True,Approved
12479,12479,12480,9,2519,2017-07-09,True,Approved
12480,12480,12481,48,2653,2017-06-12,True,Approved
12481,12481,12482,52,2193,2017-10-08,True,Approved
12482,12482,12483,45,308,2017-12-01,True,Approved
12483,12483,12484,65,1435,2017-05-15,False,Approved
12484,12484,12485,85,2805,2017-01-01,True,Approved
12485,12485,12486,44,3194,2017-08-25,True,Cancelled
12486,12486,12487,32,1324,2017-04-07,False,Cancelled
12487,12487,12488,31,1035,2017-12-17,True,Approved
12488,12488,12489,50,1130,2017-09-04,False,Approved
12489,12489,12490,46,3403,2017-02-01,False,Approved
12490,12490,12491,59,2081,2017-03-06,True,Approved
12491,12491,12492,1,2568,2017-03-04,True,Approved
12492,12492,12493,88,216,2017-12-14,True,Approved
12493,12493,12494,12,3295,2017-03-31,True,Approved
12494,12494,12495,45,1277,2017-03-11,False,Approved
12495,12495,12496,23,2742,2017-09-26,False,Approved
12496,12496,12497,83,941,2017-06-29,False,Approved
12497,12497,12498,17,3267,2017-10-03,True,Approved
12498,12498,12499,14,3286,2017-08-19,True,Approved
12499,12499,12500,25,2813,2017-01-30,False,Approved
12500,12500,12501,95,343,2017-04-08,True,Approved
12501,12501,12502,20,1015,2017-04-24,False,Approved
12502,12502,12503,21,2791,2017-11-23,,Approved
12503,12503,12504,43,1030,2017-05-30,False,Approved
12504,12504,12505,12,1777,2017-08-22,False,Approved
12505,12505,12506,93,87,2017-04-07,False,Approved
12506,12506,12507,47,1819,2017-01-15,False,Approved
12507,12507,12508,48,2528,2017-10-15,True,Approved
12508,12508,12509,38,196,2017-03-31,False,Approved
12509,12509,12510,52,2195,2017-06-25,False,Approved
12510,12510,12511,81,583,2017-10-12,True,Approved
12511,12511,12512,57,1452,2017-07-21,True,Approved
12512,12512,12513,42,2992,2017-02-25,True,Approved
12513,12513,12514,31,908,2017-10-02,True,Approved
12514,12514,12515,80,1059,2017-08-04,True,Approved
12515,12515,12516,49,2962,2017-10-14,False,Approved
12516,12516,12517,0,2306,2017-12-24,True,Approved
12517,12517,12518,0,2281,2017-04-27,True,Approved
12518,12518,12519,6,565,2017-09-17,False,Approved
12519,12519,12520,97,3346,2017-05-07,False,Approved
12520,12520,12521,30,2508,2017-06-08,True,Approved
12521,12521,12522,6,741,2017-08-04,False,Approved
12522,12522,12523,80,2513,2017-03-04,False,Approved
12523,12523,12524,47,1960,2017-10-22,True,Approved
12524,12524,12525,10,2095,2017-02-25,False,Approved
12525,12525,12526,23,266,2017-11-28,True,Approved
12526,12526,12527,78,1317,2017-05-09,False,Approved
12527,12527,12528,8,1143,2017-01-05,False,Approved
12528,12528,12529,28,2152,2017-10-25,False,Approved
12529,12529,12530,75,1736,2017-06-04,True,Approved
12530,12530,12531,50,2484,2017-12-03,True,Approved
12531,12531,12532,54,960,2017-02-18,True,Approved
12532,12532,12533,81,926,2017-07-16,False,Approved
12533,12533,12534,21,369,2017-03-02,True,Approved
12534,12534,12535,0,2972,2017-09-03,False,Approved
12535,12535,12536,2,2693,2017-11-04,False,Approved
12536,12536,12537,50,85,2017-01-09,False,Approved
12537,12537,12538,14,3224,2017-01-08,False,Approved
12538,12538,12539,35,428,2017-11-09,False,Approved
12539,12539,12540,51,140,2017-04-30,True,Approved
12540,12540,12541,74,1708,2017-01-11,False,Approved
12541,12541,12542,99,1402,2017-06-23,True,Approved
12542,12542,12543,91,2652,2017-11-10,False,Approved
12543,12543,12544,36,3062,2017-01-01,False,Approved
12544,12544,12545,88,2728,2017-05-01,True,Approved
12545,12545,12546,95,1077,2017-05-13,False,Approved
12546,12546,12547,42,805,2017-04-03,True,Approved
12547,12547,12548,63,2637,2017-01-13,True,Approved
12548,12548,12549,66,2728,2017-07-22,False,Approved
12549,12549,12550,35,2247,2017-06-26,True,Approved
12550,12550,12551,52,2045,2017-06-23,True,Cancelled
12551,12551,12552,0,2868,2017-12-05,True,Approved
12552,12552,12553,88,3044,2017-12-26,False,Approved
12553,12553,12554,46,1634,2017-06-17,False,Approved
12554,12554,12555,72,3150,2017-10-04,False,Approved
12555,12555,12556,73,2194,2017-02-13,False,Approved
12556,12556,12557,0,443,2017-05-31,False,Approved
12557,12557,12558,2,1764,2017-12-28,True,Approved
12558,12558,12559,89,281,2017-02-04,False,Approved
12559,12559,12560,55,211,2017-07-11,False,Approved
12560,12560,12561,73,2823,2017-07-29,False,Approved
12561,12561,12562,71,2996,2017-10-10,True,Approved
12562,12562,12563,83,3269,2017-11-25,False,Approved
12563,12563,12564,70,359,2017-12-04,True,Approved
12564,12564,12565,60,1500,2017-11-17,True,Approved
12565,12565,12566,69,2943,2017-07-06,True,Approved
12566,12566,12567,1,1832,2017-09-13,True,Approved
12567,12567,12568,84,2804,2017-01-28,False,Approved
12568,12568,12569,80,760,2017-04-20,True,Approved
12569,12569,12570,98,1935,2017-02-19,False,Approved
12570,12570,12571,27,2910,2017-02-13,False,Approved
12571,12571,12572,70,3486,2017-12-21,True,Approved
12572,12572,12573,10,2793,2017-02-14,False,Approved
12573,12573,12574,16,1811,2017-05-21,False,Approved
12574,12574,12575,27,2045,2017-02-19,False,Approved
12575,12575,12576,28,293,2017-02-08,False,Approved
12576,12576,12577,68,2644,2017-10-31,False,Approved
12577,12577,12578,71,2542,2017-08-18,False,Approved
12578,12578,12579,1,323,2017-09-19,False,Approved
12579,12579,12580,26,425,2017-06-17,True,Approved
12580,12580,12581,82,1210,2017-09-05,True,Approved
12581,12581,12582,92,1927,2017-10-01,True,Approved
12582,12582,12583,39,2201,2017-08-11,True,Approved
12583,12583,12584,34,619,2017-01-24,True,Approved
12584,12584,12585,59,828,2017-08-30,False,Approved
12585,12585,12586,6,696,2017-03-20,True,Approved
12586,12586,12587,5,2952,2017-12-03,True,Approved
12587,12587,12588,88,3320,2017-03-31,False,Approved
12588,12588,12589,35,1406,2017-12-02,True,Approved
12589,12589,12590,68,1303,2017-10-21,True,Approved
12590,12590,12591,18,483,2017-03-20,False,Approved
12591,12591,12592,32,2522,2017-07-22,,Approved
12592,12592,12593,72,1227,2017-04-17,True,Approved
12593,12593,12594,46,1253,2017-12-26,True,Approved
12594,12594,12595,3,2484,2017-09-04,False,Approved
12595,12595,12596,33,1134,2017-12-27,True,Approved
12596,12596,12597,97,2210,2017-03-19,False,Approved
12597,12597,12598,75,599,2017-05-05,True,Approved
12598,12598,12599,66,817,2017-01-12,True,Approved
12599,12599,12600,47,1905,2017-03-09,True,Approved
12600,12600,12601,13,1410,2017-07-24,True,Approved
12601,12601,12602,85,2226,2017-11-11,True,Approved
12602,12602,12603,100,945,2017-08-22,True,Approved
12603,12603,12604,66,1394,2017-05-03,False,Approved
12604,12604,12605,76,2181,2017-02-25,True,Approved
12605,12605,12606,72,1600,2017-10-28,True,Approved
12606,12606,12607,1,1307,2017-10-01,False,Approved
12607,12607,12608,79,1619,2017-07-12,True,Approved
12608,12608,12609,39,2580,2017-03-24,False,Approved
12609,12609,12610,43,916,2017-08-26,True,Approved
12610,12610,12611,76,920,2017-02-26,True,Approved
12611,12611,12612,19,1641,2017-08-18,False,Approved
12612,12612,12613,0,2284,2017-04-06,True,Approved
12613,12613,12614,95,3356,2017-04-27,True,Approved
12614,12614,12615,54,3447,2017-08-26,True,Approved
12615,12615,12616,57,2449,2017-01-28,True,Approved
12616,12616,12617,44,3024,2017-01-04,,Approved
12617,12617,12618,28,2092,2017-11-11,False,Approved
12618,12618,12619,70,492,2017-02-05,True,Approved
12619,12619,12620,31,3232,2017-02-06,False,Approved
12620,12620,12621,36,2391,2017-03-23,True,Approved
12621,12621,12622,86,3371,2017-11-19,True,Approved
12622,12622,12623,57,2028,2017-02-18,True,Approved
12623,12623,12624,79,1775,2017-05-11,True,Approved
12624,12624,12625,5,320,2017-04-23,False,Approved
12625,12625,12626,10,2582,2017-08-24,True,Approved
12626,12626,12627,18,3297,2017-08-14,False,Approved
12627,12627,12628,62,1994,2017-07-05,False,Approved
12628,12628,12629,3,902,2017-10-11,True,Approved
12629,12629,12630,58,2358,2017-05-28,False,Approved
12630,12630,12631,53,1716,2017-08-18,False,Approved
12631,12631,12632,90,2664,2017-08-18,False,Approved
12632,12632,12633,70,568,2017-02-02,True,Approved
12633,12633,12634,54,2622,2017-12-14,True,Approved
12634,12634,12635,34,1702,2017-03-08,False,Approved
12635,12635,12636,72,1747,2017-05-29,False,Approved
12636,12636,12637,0,1731,2017-11-11,False,Approved
12637,12637,12638,16,675,2017-09-22,False,Approved
12638,12638,12639,0,2266,2017-01-03,True,Approved
12639,12639,12640,15,231,2017-01-29,True,Approved
12640,12640,12641,94,1247,2017-06-18,False,Approved
12641,12641,12642,60,2916,2017-11-12,False,Approved
12642,12642,12643,92,3263,2017-01-12,True,Approved
12643,12643,12644,24,532,2017-01-12,,Approved
12644,12644,12645,0,453,2017-10-27,True,Approved
12645,12645,12646,14,1243,2017-04-08,True,Approved
12646,12646,12647,77,294,2017-02-17,True,Approved
12647,12647,12648,37,1098,2017-07-08,False,Approved
12648,12648,12649,40,1636,2017-01-21,True,Approved
12649,12649,12650,54,917,2017-08-26,False,Approved
12650,12650,12651,80,1943,2017-02-19,False,Approved
12651,12651,12652,46,1471,2017-09-18,True,Approved
12652,12652,12653,74,2057,2017-01-04,True,Approved
12653,12653,12654,43,597,2017-10-30,True,Approved
12654,12654,12655,30,817,2017-12-14,False,Approved
12655,12655,12656,5,261,2017-02-27,True,Approved
12656,12656,12657,61,3079,2017-06-05,False,Approved
12657,12657,12658,94,693,2017-11-19,False,Approved
12658,12658,12659,44,1562,2017-09-21,True,Approved
12659,12659,12660,34,1913,2017-09-12,False,Approved
12660,12660,12661,39,3084,2017-06-21,False,Approved
12661,12661,12662,67,840,2017-05-05,False,Approved
12662,12662,12663,47,1064,2017-05-22,True,Approved
12663,12663,12664,33,464,2017-12-21,True,Approved
12664,12664,12665,21,2701,2017-02-26,True,Approved
12665,12665,12666,64,3482,2017-07-10,False,Approved
12666,12666,12667,89,1594,2017-12-30,True,Approved
12667,12667,12668,95,3454,2017-05-30,True,Approved
12668,12668,12669,89,2454,2017-11-03,False,Approved
12669,12669,12670,66,695,2017-01-19,True,Approved
12670,12670,12671,33,2337,2017-02-17,False,Approved
12671,12671,12672,31,2028,2017-07-09,False,Approved
12672,12672,12673,51,3223,2017-03-27,True,Approved
12673,12673,12674,52,1849,2017-08-02,True,Approved
12674,12674,12675,74,2031,2017-05-02,False,Approved
12675,12675,12676,85,382,2017-09-25,False,Approved
12676,12676,12677,10,2811,2017-04-05,True,Approved
12677,12677,12678,92,460,2017-12-13,,Approved
12678,12678,12679,10,799,2017-02-06,False,Approved
12679,12679,12680,34,766,2017-06-20,False,Approved
12680,12680,12681,29,2360,2017-12-03,False,Approved
12681,12681,12682,3,1150,2017-09-18,True,Approved
12682,12682,12683,37,322,2017-02-18,True,Approved
12683,12683,12684,49,2821,2017-02-10,True,Approved
12684,12684,12685,27,683,2017-03-01,False,Approved
12685,12685,12686,73,486,2017-05-24,False,Approved
12686,12686,12687,57,3373,2017-04-24,False,Approved
12687,12687,12688,94,2797,2017-02-04,False,Approved
12688,12688,12689,13,389,2017-03-18,False,Approved
12689,12689,12690,50,820,2017-02-03,True,Approved
12690,12690,12691,18,1860,2017-02-01,False,Approved
12691,12691,12692,1,213,2017-09-26,,Approved
12692,12692,12693,19,778,2017-02-02,True,Approved
12693,12693,12694,89,1550,2017-11-18,False,Approved
12694,12694,12695,23,1080,2017-08-25,False,Approved
12695,12695,12696,50,3043,2017-09-07,True,Approved
12696,12696,12697,31,558,2017-10-27,False,Approved
12697,12697,12698,36,1755,2017-09-20,True,Approved
12698,12698,12699,82,333,2017-06-26,True,Approved
12699,12699,12700,34,2890,2017-10-05,False,Approved
12700,12700,12701,35,1152,2017-07-24,False,Approved
12701,12701,12702,0,2971,2017-12-03,True,Approved
12702,12702,12703,54,368,2017-02-02,True,Approved
12703,12703,12704,57,2986,2017-12-02,False,Approved
12704,12704,12705,4,1415,2017-11-03,True,Approved
12705,12705,12706,35,688,2017-03-05,False,Approved
12706,12706,12707,14,561,2017-10-21,False,Approved
12707,12707,12708,25,357,2017-05-01,True,Approved
12708,12708,12709,12,3246,2017-09-22,True,Approved
12709,12709,12710,54,729,2017-09-29,False,Approved
12710,12710,12711,40,788,2017-01-02,,Approved
12711,12711,12712,17,250,2017-09-13,True,Approved
12712,12712,12713,3,1797,2017-07-09,False,Approved
12713,12713,12714,63,999,2017-10-15,False,Approved
12714,12714,12715,81,1717,2017-11-14,False,Approved
12715,12715,12716,32,440,2017-01-30,False,Approved
12716,12716,12717,90,2516,2017-01-31,True,Approved
12717,12717,12718,30,117,2017-04-12,True,Approved
12718,12718,12719,17,2184,2017-03-21,False,Approved
12719,12719,12720,37,3130,2017-09-19,True,Approved
12720,12720,12721,66,1427,2017-01-06,False,Approved
12721,12721,12722,7,2153,2017-08-13,True,Approved
12722,12722,12723,0,3293,2017-06-25,True,Approved
12723,12723,12724,65,1060,2017-06-01,False,Approved
12724,12724,12725,2,378,2017-08-12,True,Approved
12725,12725,12726,7,74,2017-12-02,False,Approved
12726,12726,12727,73,2113,2017-11-27,True,Approved
12727,12727,12728,94,3403,2017-08-19,True,Approved
12728,12728,12729,52,647,2017-11-18,True,Approved
12729,12729,12730,4,115,2017-02-15,True,Approved
12730,12730,12731,64,2561,2017-10-24,False,Approved
12731,12731,12732,71,2289,2017-05-31,True,Approved
12732,12732,12733,23,756,2017-04-15,False,Approved
12733,12733,12734,58,3141,2017-03-09,True,Approved
12734,12734,12735,45,742,2017-12-20,True,Approved
12735,12735,12736,9,1936,2017-01-03,True,Approved
12736,12736,12737,88,3173,2017-10-17,False,Approved
12737,12737,12738,47,2701,2017-11-08,False,Approved
12738,12738,12739,29,1070,2017-11-01,True,Approved
12739,12739,12740,7,714,2017-01-09,False,Approved
12740,12740,12741,36,615,2017-10-25,True,Approved
12741,12741,12742,57,195,2017-11-18,True,Approved
12742,12742,12743,30,1861,2017-09-20,False,Approved
12743,12743,12744,16,3319,2017-05-07,True,Approved
12744,12744,12745,57,2144,2017-03-18,False,Approved
12745,12745,12746,25,124,2017-06-30,False,Approved
12746,12746,12747,70,17,2017-10-11,True,Approved
12747,12747,12748,46,81,2017-09-04,True,Approved
12748,12748,12749,18,2597,2017-01-06,False,Approved
12749,12749,12750,1,318,2017-12-21,False,Approved
12750,12750,12751,57,310,2017-08-07,True,Approved
12751,12751,12752,94,3057,2017-06-05,True,Approved
12752,12752,12753,100,536,2017-10-21,,Approved
12753,12753,12754,54,1345,2017-09-25,False,Approved
12754,12754,12755,36,2240,2017-09-09,False,Approved
12755,12755,12756,16,512,2017-01-26,True,Approved
12756,12756,12757,1,2590,2017-05-12,False,Approved
12757,12757,12758,15,996,2017-06-10,,Approved
12758,12758,12759,21,913,2017-04-21,True,Approved
12759,12759,12760,3,105,2017-10-02,False,Approved
12760,12760,12761,21,3303,2017-12-10,False,Approved
12761,12761,12762,70,2019,2017-05-07,True,Approved
12762,12762,12763,78,2081,2017-08-25,False,Approved
12763,12763,12764,61,3013,2017-01-11,False,Approved
12764,12764,12765,0,2171,2017-11-26,False,Approved
12765,12765,12766,26,2015,2017-10-02,False,Approved
12766,12766,12767,35,2517,2017-07-27,True,Approved
12767,12767,12768,6,1660,2017-09-20,False,Approved
12768,12768,12769,15,54,2017-05-01,True,Approved
12769,12769,12770,0,3107,2017-01-06,,Approved
12770,12770,12771,91,273,2017-04-12,True,Approved
12771,12771,12772,35,368,2017-12-13,True,Approved
12772,12772,12773,14,1980,2017-06-13,False,Approved
12773,12773,12774,50,1480,2017-08-18,False,Approved
12774,12774,12775,69,479,2017-08-30,False,Approved
12775,12775,12776,33,2505,2017-01-11,False,Approved
12776,12776,12777,9,2466,2017-04-29,False,Approved
12777,12777,12778,50,1856,2017-06-30,True,Approved
12778,12778,12779,58,1699,2017-08-22,False,Approved
12779,12779,12780,1,162,2017-06-08,False,Approved
12780,12780,12781,98,1429,2017-01-04,True,Approved
12781,12781,12782,71,1762,2017-01-01,False,Approved
12782,12782,12783,0,1340,2017-05-22,False,Approved
12783,12783,12784,78,3330,2017-02-09,False,Approved
12784,12784,12785,35,537,2017-05-13,True,Approved
12785,12785,12786,24,2367,2017-01-26,True,Approved
12786,12786,12787,64,1378,2017-12-18,True,Approved
12787,12787,12788,37,799,2017-08-12,False,Approved
12788,12788,12789,6,1454,2017-11-04,True,Approved
12789,12789,12790,18,2230,2017-11-16,,Approved
12790,12790,12791,27,1132,2017-02-04,True,Approved
12791,12791,12792,83,556,2017-08-05,True,Approved
12792,12792,12793,64,516,2017-01-07,False,Approved
12793,12793,12794,7,1483,2017-05-21,False,Approved
12794,12794,12795,70,2704,2017-05-09,False,Approved
12795,12795,12796,85,1515,2017-03-23,False,Approved
12796,12796,12797,84,1106,2017-07-30,True,Approved
12797,12797,12798,35,66,2017-02-19,True,Approved
12798,12798,12799,78,3296,2017-10-27,False,Approved
12799,12799,12800,89,983,2017-07-05,True,Approved
12800,12800,12801,86,2198,2017-06-18,False,Approved
12801,12801,12802,33,2469,2017-06-06,True,Approved
12802,12802,12803,14,730,2017-10-18,False,Approved
12803,12803,12804,96,2997,2017-09-27,False,Approved
12804,12804,12805,12,2898,2017-10-13,False,Approved
12805,12805,12806,71,2744,2017-06-04,False,Approved
12806,12806,12807,86,828,2017-10-12,False,Approved
12807,12807,12808,100,1436,2017-10-19,False,Approved
12808,12808,12809,0,2647,2017-08-09,True,Approved
12809,12809,12810,22,2644,2017-09-19,True,Approved
12810,12810,12811,47,2190,2017-08-19,False,Approved
12811,12811,12812,0,2299,2017-02-25,True,Approved
12812,12812,12813,77,2409,2017-01-20,True,Approved
12813,12813,12814,31,3150,2017-04-25,True,Approved
12814,12814,12815,58,3475,2017-02-11,False,Approved
12815,12815,12816,85,2736,2017-11-01,True,Approved
12816,12816,12817,0,264,2017-07-23,True,Approved
12817,12817,12818,99,1004,2017-03-23,False,Approved
12818,12818,12819,36,1574,2017-02-20,True,Approved
12819,12819,12820,0,2887,2017-04-05,True,Approved
12820,12820,12821,74,891,2017-12-18,True,Approved
12821,12821,12822,0,1480,2017-09-27,True,Approved
12822,12822,12823,95,516,2017-06-08,False,Approved
12823,12823,12824,41,273,2017-08-05,False,Approved
12824,12824,12825,0,1989,2017-07-09,True,Approved
12825,12825,12826,11,3016,2017-12-30,True,Approved
12826,12826,12827,98,1384,2017-08-17,False,Approved
12827,12827,12828,13,381,2017-12-28,True,Approved
12828,12828,12829,26,2874,2017-01-20,False,Approved
12829,12829,12830,32,619,2017-07-02,True,Approved
12830,12830,12831,58,3314,2017-10-20,False,Approved
12831,12831,12832,40,3463,2017-11-03,True,Approved
12832,12832,12833,74,3035,2017-01-13,False,Approved
12833,12833,12834,98,902,2017-09-13,True,Approved
12834,12834,12835,31,2599,2017-06-20,False,Approved
12835,12835,12836,53,502,2017-07-17,False,Approved
12836,12836,12837,79,1005,2017-07-07,True,Approved
12837,12837,12838,67,2606,2017-12-25,False,Approved
12838,12838,12839,93,397,2017-08-12,False,Approved
12839,12839,12840,55,3068,2017-06-12,True,Approved
12840,12840,12841,29,1299,2017-11-07,True,Approved
12841,12841,12842,53,1803,2017-07-05,False,Approved
12842,12842,12843,36,2403,2017-02-25,True,Approved
12843,12843,12844,22,2941,2017-02-12,False,Approved
12844,12844,12845,25,1472,2017-02-17,True,Approved
12845,12845,12846,54,174,2017-03-22,False,Approved
12846,12846,12847,93,61,2017-09-19,False,Approved
12847,12847,12848,94,1112,2017-07-25,False,Approved
12848,12848,12849,48,185,2017-09-19,True,Approved
12849,12849,12850,88,1184,2017-03-24,True,Approved
12850,12850,12851,58,2564,2017-08-08,True,Approved
12851,12851,12852,50,290,2017-07-31,False,Approved
12852,12852,12853,60,3187,2017-01-08,False,Approved
12853,12853,12854,11,1036,2017-02-12,True,Approved
12854,12854,12855,23,1514,2017-05-18,True,Approved
12855,12855,12856,11,1719,2017-06-29,False,Approved
12856,12856,12857,59,2377,2017-08-30,False,Approved
12857,12857,12858,90,1021,2017-10-08,True,Approved
12858,12858,12859,62,1783,2017-02-13,False,Approved
12859,12859,12860,83,2121,2017-07-23,True,Approved
12860,12860,12861,50,1487,2017-07-18,False,Approved
12861,12861,12862,67,2776,2017-02-28,False,Approved
12862,12862,12863,90,900,2017-01-28,True,Approved
12863,12863,12864,11,1988,2017-05-18,True,Approved
12864,12864,12865,85,603,2017-09-29,True,Approved
12865,12865,12866,90,2646,2017-03-23,True,Approved
12866,12866,12867,86,2970,2017-09-16,False,Approved
12867,12867,12868,44,3225,2017-04-23,False,Approved
12868,12868,12869,40,159,2017-04-30,True,Approved
12869,12869,12870,0,2858,2017-03-29,False,Approved
12870,12870,12871,32,2492,2017-03-07,False,Approved
12871,12871,12872,6,1588,2017-08-21,False,Approved
12872,12872,12873,91,2062,2017-05-25,False,Approved
12873,12873,12874,50,1090,2017-01-15,False,Approved
12874,12874,12875,0,2790,2017-07-03,True,Approved
12875,12875,12876,17,1399,2017-06-08,False,Approved
12876,12876,12877,95,3232,2017-07-05,True,Approved
12877,12877,12878,23,410,2017-06-30,False,Approved
12878,12878,12879,58,3280,2017-04-12,False,Approved
12879,12879,12880,35,234,2017-08-08,True,Approved
12880,12880,12881,82,1297,2017-04-19,False,Approved
12881,12881,12882,45,3013,2017-08-14,True,Approved
12882,12882,12883,85,2015,2017-05-26,True,Approved
12883,12883,12884,17,304,2017-06-06,True,Approved
12884,12884,12885,0,695,2017-02-12,True,Approved
12885,12885,12886,78,2769,2017-04-14,True,Approved
12886,12886,12887,0,1163,2017-04-18,False,Approved
12887,12887,12888,61,1698,2017-01-19,False,Approved
12888,12888,12889,8,2245,2017-06-12,False,Approved
12889,12889,12890,53,1912,2017-11-11,True,Approved
12890,12890,12891,40,1498,2017-11-20,True,Approved
12891,12891,12892,3,1285,2017-01-30,False,Approved
12892,12892,12893,13,3154,2017-09-24,False,Approved
12893,12893,12894,43,1646,2017-03-01,True,Approved
12894,12894,12895,7,1759,2017-02-02,True,Approved
12895,12895,12896,15,2886,2017-10-28,False,Approved
12896,12896,12897,64,1512,2017-11-04,,Approved
12897,12897,12898,62,2951,2017-06-06,False,Approved
